"id","listing_url","name","host_id","street","property_type","room_type","accommodates","bedrooms","beds","amenities","number_of_reviews","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","cancellation_policy"
"12183851","https://www.airbnb.com/rooms/12183851","Private room in 2BR apt","65474357","Hemenway Street, Boston, MA 02115, United States","Apartment","Private room","1","1","1","{""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Pets Allowed"",""Elevator in Building"",""Hot Tub"",Washer,Dryer,""Smoke Detector"",""24-Hour Check-in"",Hangers,""Hair Dryer""}","20","79","8","6","10","9","9","8","f","moderate"
"12184433","https://www.airbnb.com/rooms/12184433","Private Room for You","65476280","Winship Street, Boston, MA 02135, United States","Apartment","Private room","1","1","1","{Internet,""Wireless Internet"",""Air Conditioning"",""Smoking Allowed"",""Pets Allowed"",""Family/Kid Friendly""}","0","","","","","","","","f","flexible"
"12190053","https://www.airbnb.com/rooms/12190053","VICTORIAN condo in Jamaica Plain","4913318","Green Street, Boston, MA 02130, United States","House","Entire home/apt","4","2","3","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","0","","","","","","","","f","moderate"
"12191871","https://www.airbnb.com/rooms/12191871","Newly remodeled pet-friendly 2 bed w/ gym by park!","314576","Sigourney Street, Boston, MA 02130, United States","House","Entire home/apt","4","2","2","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Gym,""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","7","100","10","10","10","10","10","10","f","strict"
"12205324","https://www.airbnb.com/rooms/12205324","1BR in the heart of Back Bay","65632036","Marlborough Street, Boston, MA 02116, United States","Apartment","Entire home/apt","3","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets Allowed"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Iron}","0","","","","","","","","f","flexible"
"12208307","https://www.airbnb.com/rooms/12208307","South Boston Apartment","34122490","Gold Street, Boston, MA 02127, United States","Apartment","Private room","1","1","3","{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets Allowed"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,Essentials,""24-Hour Check-in""}","1","100","10","10","10","10","10","10","f","flexible"
"12208806","https://www.airbnb.com/rooms/12208806","Cozy Apt in Symphony/Fenway","31035017","Burbank Street, Boston, MA 02115, United States","Apartment","Entire home/apt","2","0","2","{TV,""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Laptop Friendly Workspace""}","4","75","8","10","9","10","9","8","f","strict"
"12209147","https://www.airbnb.com/rooms/12209147","Lovely artist room in Boston","65660258","Rossmore Road, Boston, MA 02130, United States","Apartment","Private room","2","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Iron,""Laptop Friendly Workspace""}","0","","","","","","","","f","flexible"
"12209339","https://www.airbnb.com/rooms/12209339","Cozy artist room with porch access","65660258","Rossmore Road, Boston, MA 02130, United States","Apartment","Private room","2","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Iron,""Laptop Friendly Workspace""}","0","","","","","","","","f","flexible"
"12209652","https://www.airbnb.com/rooms/12209652","Amazing artist apartment in Boston","65660258","Rossmore Road, Boston, MA 02130, United States","Apartment","Entire home/apt","6","3","3","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Iron,""Laptop Friendly Workspace""}","0","","","","","","","","f","flexible"
"1220971","https://www.airbnb.com/rooms/1220971","Boston Huge 1BR Best location (h2b)","5578043","Hanover Street, Boston, MA 02109, United States","Apartment","Entire home/apt","5","1","4","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","43","89","9","9","9","9","10","9","t","strict"
"12210223","https://www.airbnb.com/rooms/12210223","Sunny Beacon Hill Apt w Rooftop","45615983","Garden Street, Boston, MA 02114, United States","Apartment","Entire home/apt","4","1","3","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,Iron,""Laptop Friendly Workspace""}","8","88","9","9","10","10","10","8","f","moderate"
"12211821","https://www.airbnb.com/rooms/12211821","Fab Dwntwn Studio Theater & Common","5618949","Tremont Street, Boston, MA 02116, United States","Apartment","Entire home/apt","3","0","2","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_50""}","10","84","9","9","9","9","10","8","f","strict"
"12221012","https://www.airbnb.com/rooms/12221012","Family Friendly North End 2BR","28167413","Fulton Street, Boston, MA 02109, United States","Apartment","Entire home/apt","4","2","2","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Pets live on this property"",Dog(s),""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","6","100","10","10","10","10","10","9","f","strict"
"1222327","https://www.airbnb.com/rooms/1222327","Cozy, 2 bedroom near medical area!","6668129","Creighton Street, Jamaica Plain, MA 02130, United States","House","Entire home/apt","4","2","2","{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer}","2","100","10","10","10","10","10","9","f","flexible"
"1223050","https://www.airbnb.com/rooms/1223050","The Little Room","3432624","Chestnut Street, Charlestown, MA 02129, United States","House","Private room","1","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,""Pets live on this property"",Dog(s),Cat(s),""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}","39","96","10","10","10","10","10","10","f","strict"
"12232615","https://www.airbnb.com/rooms/12232615","Nice Bedroom in Downtown Boston!","17893434","Temple Place, Boston, MA 02111, United States","Apartment","Private room","2","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Smoking Allowed"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,""Lock on Bedroom Door"",""24-Hour Check-in"",Iron}","0","","","","","","","","f","flexible"
"12233043","https://www.airbnb.com/rooms/12233043","Airbnb Apartment Hostel #5","25938928","Orleans Street, Boston, MA 02128, United States","Apartment","Entire home/apt","2","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","37","84","9","9","10","10","9","9","f","strict"
"12233225","https://www.airbnb.com/rooms/12233225","Airbnb Apartment Hostel #6","25938928","Orleans Street, Boston, MA 02128, United States","Apartment","Entire home/apt","2","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","27","84","9","9","10","9","9","9","f","strict"
"12233285","https://www.airbnb.com/rooms/12233285","Airbnb Apartment Hostel #7","25938928","Orleans Street, Boston, MA 02128, United States","Apartment","Entire home/apt","2","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","26","85","9","9","10","10","9","9","f","strict"
"12233830","https://www.airbnb.com/rooms/12233830","Modern Boston 2+ Bdrm Harvard/BU","6933825","Hano Street, Boston, MA 02134, United States","Apartment","Entire home/apt","6","3","4","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","30","96","10","10","10","10","9","10","f","moderate"
"12246137","https://www.airbnb.com/rooms/12246137","Luxury 1BR Boston Apt.","30283594","Brookline Avenue, Boston, MA 02215, United States","Apartment","Entire home/apt","3","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","1","80","8","8","8","10","10","10","f","strict"
"12247217","https://www.airbnb.com/rooms/12247217","Lux Furnished 2BR Boston Fenway Apt","30283594","Brookline Avenue, Boston, MA 02215, United States","Apartment","Entire home/apt","5","2","2","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","0","","","","","","","","f","strict"
"12253029","https://www.airbnb.com/rooms/12253029","Sunny Studio in Heart of South End","42868503","Waltham Street, Boston, MA 02118, United States","Apartment","Entire home/apt","2","0","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","8","97","10","9","10","10","10","10","f","flexible"
"12253499","https://www.airbnb.com/rooms/12253499","Cafe-Style Studio Allston Brookline","65973859","Commonwealth Avenue, Boston, MA 02134, United States","Apartment","Entire home/apt","1","0","1","{""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,Essentials,""Hair Dryer"",""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}","6","93","9","10","10","10","9","9","f","flexible"
"12254831","https://www.airbnb.com/rooms/12254831","Cozy one bed room near BC","36965419","Chestnut Hill Avenue, Boston, MA 02135, United States","Apartment","Private room","2","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,""Lock on Bedroom Door"",Hangers,""Hair Dryer""}","0","","","","","","","","f","flexible"
"12262803","https://www.airbnb.com/rooms/12262803","Private Allston Bedroom w/ Parking","30708464","Westford Street, Boston, MA 02134, United States","Apartment","Private room","2","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,""24-Hour Check-in"",Hangers,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}","1","100","10","10","10","10","10","10","f","moderate"
"12263690","https://www.airbnb.com/rooms/12263690","Lux 2BR Back Bay Apt Near South End","30283594","Garrison Street, Boston, MA 02116, United States","Apartment","Entire home/apt","5","2","2","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,""24-Hour Check-in"",""Hair Dryer"",Iron}","0","","","","","","","","f","strict"
"12264207","https://www.airbnb.com/rooms/12264207","Beautiful Hilltop Apartments, the end day8/31/16","66050182","Parker Hill Avenue, Boston, MA 02120, United States","Apartment","Entire home/apt","5","2","4","{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,""translation missing: en.hosting_amenity_50""}","7","86","9","9","9","9","9","9","t","flexible"
"12264926","https://www.airbnb.com/rooms/12264926","A studio in the heart of Back Bay","34078385","Beacon Street, Boston, MA 02116, United States","Apartment","Entire home/apt","2","0","2","{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",Essentials,Shampoo,Iron,""Laptop Friendly Workspace""}","0","","","","","","","","f","flexible"
"12265433","https://www.airbnb.com/rooms/12265433","Charming Bay Village Brownstone Apt","66058500","Melrose Street, Boston, MA 02116, United States","Apartment","Entire home/apt","4","2","2","{TV,""Wireless Internet"",Kitchen,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron}","5","95","10","10","10","10","10","10","f","strict"
"12268144","https://www.airbnb.com/rooms/12268144","Cozy Room, Back Bay near Newbury St","28974969","Hereford Street, Boston, MA 02115, United States","Apartment","Private room","1","1","1","{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","4","100","10","10","10","10","10","10","f","moderate"
"12269155","https://www.airbnb.com/rooms/12269155","Boston Apartment (North End)","66084480","Cooper Street, Boston, MA 02113, United States","Apartment","Entire home/apt","2","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Suitable for Events"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,""24-Hour Check-in"",""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","55","97","10","10","10","10","10","10","t","flexible"
"12270833","https://www.airbnb.com/rooms/12270833","Marathoners welcome - Harvard Sq","66095644","Westford Place, Boston, MA 02134, United States","Apartment","Entire home/apt","5","2","2","{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Hangers,""Laptop Friendly Workspace""}","0","","","","","","","","f","flexible"
